"","FIPS","STATE","COUNTY","DENS13","DENS10","UB13","UB10"
"741","18089","IN","Lake",990.56344792259,975.730549433819,1,1
"742","18091","IN","LaPorte",186.04508470088,184.778152940901,1,1
"743","18093","IN","Lawrence",102.530125190673,101.563889020765,0,0
"744","18095","IN","Madison",289.938825938262,286.570917850021,1,1
"745","18097","IN","Marion",2301.91982079536,2383.37657649735,1,1
"746","18099","IN","Marshall",106.073581550973,105.032163809159,0,0
"747","18101","IN","Martin",30.5866051422229,30.4108714092994,0,0
"748","18103","IN","Miami",97.9670304836067,96.0330483123625,0,0
"749","18105","IN","Monroe",353.945877364896,368.569205254365,1,1
"750","18107","IN","Montgomery",75.7317425697393,75.8526279889923,0,0
"751","18109","IN","Morgan",171.343339091581,172.605819449538,1,1
"752","18111","IN","Newton",35.2228259483296,34.8917796723683,0,0
"753","18113","IN","Noble",115.638561494394,115.497387473331,0,0
"754","18115","IN","Ohio",70.5250287897218,68.3425258411674,0,0
"755","18117","IN","Orange",49.7734617845348,49.0656037874982,0,0
"756","18119","IN","Owen",55.717004394685,54.1882711954271,0,0
"757","18121","IN","Parke",38.7037127509923,38.2224463635017,0,0
"758","18123","IN","Perry",50.9529127076917,50.1434294158318,0,0
"759","18125","IN","Pike",38.2363917059584,37.1323832130398,0,0
"760","18127","IN","Porter",394.996347582815,401.867076214302,1,1
"761","18129","IN","Posey",62.7807197239857,62.4779620043196,0,0
"762","18131","IN","Pulaski",30.5617477087087,29.1942749560289,0,0
"763","18133","IN","Putnam",78.6618125154297,78.1623592229166,0,0
"764","18135","IN","Randolph",57.4189788574999,55.4316963938659,0,0
"765","18137","IN","Ripley",64.1454419906531,63.6727960813072,0,0
"766","18139","IN","Rush",42.2839874699973,40.9289984759133,0,0
"767","18141","IN","St. Joseph",582.494974732516,588.055775521694,1,1
"768","18143","IN","Scott",126.23661647752,124.702974205357,0,0
"769","18145","IN","Shelby",108.261128324141,107.988718214903,0,0
"770","18147","IN","Spencer",52.8303066499535,51.7363966744726,0,0
"771","18149","IN","Starke",75.2654901825151,74.210925786611,0,0
"772","18151","IN","Steuben",110.669623334553,111.58890303701,0,0
"773","18153","IN","Sullivan",47.6831377685737,46.5000609954591,0,0
"774","18155","IN","Switzerland",47.7447462193337,48.170795786888,0,0
"775","18157","IN","Tippecanoe",351.394323320423,378.73708656146,1,1
"776","18159","IN","Tipton",60.7739136048782,58.4095880534948,0,0
"777","18161","IN","Union",46.0231577973415,44.3670684264669,0,0
"778","18163","IN","Vanderburgh",771.962104494719,776.587889300244,1,1
"779","18165","IN","Vermillion",62.6681577378751,60.573769064563,0,0
"780","18167","IN","Vigo",267.992186574418,267.022709640268,1,1
"781","18169","IN","Wabash",79.1645445000036,76.6938348263282,0,0
"782","18171","IN","Warren",23.209424868618,22.6143817215846,0,0
"783","18173","IN","Warrick",156.343356160095,160.929996181746,1,1
"784","18175","IN","Washington",54.6287261910743,54.1673875327474,0,0
"785","18177","IN","Wayne",170.650951691314,165.811979010363,1,1
"786","18179","IN","Wells",75.273365382252,75.92538861435,0,0
"787","18181","IN","White",48.5863044928468,47.9428952776168,0,0
"788","18183","IN","Whitley",99.1573739402525,100.274883564211,0,0
"789","19001","IA","Adair",13.3294113600668,12.5143287465888,0,0
"790","19003","IA","Adams",9.38276047462101,8.79943758581371,0,0
"791","19005","IA","Allamakee",22.2852186485881,21.7187778993402,0,0
"792","19007","IA","Appanoose",25.7556134234836,25.1563650786837,0,0
"793","19009","IA","Audubon",13.5497926596152,12.7257882742837,0,0
"794","19011","IA","Benton",36.2591388383222,35.7774707123655,0,0
"795","19013","IA","Black Hawk",232.371919606571,235.095663240868,1,1
"796","19015","IA","Boone",46.0314473629496,46.1871599747056,0,0
"797","19017","IA","Bremer",56.0009817376761,56.9080382754373,0,0
"798","19019","IA","Buchanan",36.6959454273492,36.9954112414217,0,0
"799","19021","IA","Buena Vista",35.3967452149291,35.2401994129958,0,0
"800","19023","IA","Butler",25.6994967039529,25.3995629440436,0,0
"801","19025","IA","Calhoun",17.4607425535718,17.1589692698887,0,0
"802","19027","IA","Carroll",36.4080930226662,35.7267144729462,0,0
"803","19029","IA","Cass",24.4441375344514,23.3772651502174,0,0
"804","19031","IA","Cedar",31.8449598629965,31.8328790739741,0,0
"805","19033","IA","Cerro Gordo",77.3029298333732,75.6348250923635,0,0
"806","19035","IA","Cherokee",20.8232564940455,19.8785570193719,0,0
"807","19037","IA","Chickasaw",24.5431305462502,23.9879906679926,0,0
"808","19039","IA","Clarke",21.5950271939436,21.527767416409,0,0
"809","19041","IA","Clay",29.2718365928819,28.7588213888029,0,0
"810","19043","IA","Clayton",23.1075267381008,22.6990668435641,0,0
"811","19045","IA","Clinton",70.3629676497884,67.9482699298042,0,0
"812","19047","IA","Crawford",24.0903720888061,23.988157781193,0,0
"813","19049","IA","Dallas",118.152335239084,142.752818582308,1,1
"814","19051","IA","Davis",17.433794054535,17.6926624985201,0,0
"815","19053","IA","Decatur",15.6201158324275,15.1237616461299,0,0
"816","19055","IA","Delaware",30.5753622067945,29.8709086309006,0,0
"817","19057","IA","Des Moines",96.8491994071698,95.1645938444188,0,0
"818","19059","IA","Dickinson",44.1877035334665,44.8130260118209,0,0
"819","19061","IA","Dubuque",155.204362231022,159.13498080401,1,1
"820","19063","IA","Emmet",25.6162761195589,24.1259297128397,0,0
"821","19065","IA","Fayette",28.491800784853,27.2698635021292,0,0
"822","19067","IA","Floyd",32.3133328753711,31.6761348048238,0,0
"823","19069","IA","Franklin",18.2535483682218,17.6040292791521,0,0
"824","19071","IA","Fremont",14.2639891087408,13.6320773706907,0,0
"825","19073","IA","Greene",16.2490885907285,15.8066498738334,0,0
"826","19075","IA","Grundy",24.7402104912027,24.5907649542471,0,0
"827","19077","IA","Guthrie",18.3587716965129,18.0726301843197,0,0
"828","19079","IA","Hamilton",26.8505679788706,26.1986363270525,0,0
"829","19081","IA","Hancock",19.689970832783,19.0682560195092,0,0
"830","19083","IA","Hardin",30.6567351071275,30.084106009269,0,0
"831","19085","IA","Harrison",21.1367245939741,20.2957903409991,0,0
"832","19087","IA","Henry",46.4812607222426,45.8780266074601,0,0
"833","19089","IA","Howard",20.2009422936857,19.5754737875213,0,0
"834","19091","IA","Humboldt",22.5072015404378,22.0237203289513,0,0
"835","19093","IA","Ida",16.4517127866273,16.0276159504599,0,0
"836","19095","IA","Iowa",27.8334100680647,27.6356109154643,0,0
"837","19097","IA","Jackson",31.0312986871101,30.4935926451081,0,0
"838","19099","IA","Jasper",50.259035033981,50.5068390476326,0,0
"839","19101","IA","Jefferson",38.5757108168414,41.5079240735739,0,0
"840","19103","IA","Johnson",218.28352155975,239.401166515994,1,1
"841","19105","IA","Jones",35.8519251771758,35.7320539343971,0,0
"842","19107","IA","Keokuk",18.004890906455,17.6112281593633,0,0
"843","19109","IA","Kossuth",15.8700228713844,15.4978684191306,0,0
"844","19111","IA","Lee",69.0530060315465,66.743896388394,0,0
"845","19113","IA","Linn",297.715382431644,309.845793422042,1,1
"846","19115","IA","Louisa",28.2454420872121,27.9343141121591,0,0
"847","19117","IA","Lucas",20.5299258318774,19.9655851104808,0,0
"848","19119","IA","Lyon",19.8401437165673,20.0273309374973,0,0
"849","19121","IA","Madison",27.8180294784706,28.324265565353,0,0
"850","19123","IA","Mahaska",39.2881233130253,38.9027395459099,0,0
"851","19125","IA","Marion",60.0831831599951,59.8830140822966,0,0
"852","19127","IA","Marshall",71.2666545407001,70.3426334560915,0,0
"853","19129","IA","Mills",34.2519879948785,34.1925505198824,0,0
"854","19131","IA","Mitchell",22.8912885150017,22.6610753518003,0,0
"855","19133","IA","Monona",13.2667088340727,12.6731071790295,0,0
"856","19135","IA","Monroe",18.4684475502652,18.1295134940993,0,0
"857","19137","IA","Montgomery",25.0533827078579,23.9451389551338,0,0
"858","19139","IA","Muscatine",97.8313947402879,98.1788495746382,0,0
"859","19141","IA","O'Brien",24.865980647657,24.2761356438737,0,0
"860","19143","IA","Osceola",15.8898567034052,15.3380384753469,0,0
"861","19145","IA","Page",29.6070921463883,28.7191410938858,0,0
"862","19147","IA","Palo Alto",16.5862408399774,16.0594964505983,0,0
"863","19149","IA","Plymouth",28.883244026222,29.0176763299993,0,0
"864","19151","IA","Pocahontas",12.5476912982573,11.9500171994172,0,0
"865","19153","IA","Polk",763.878588357593,826.561641987714,1,1
"866","19155","IA","Pottawattamie",97.826448964198,98.3957580247779,1,1
"867","19157","IA","Poweshiek",32.1474860568339,31.807273882546,0,0
"868","19159","IA","Ringgold",9.53696706235263,9.30727312292256,0,0
"869","19161","IA","Sac",17.785831252255,17.1614924021954,0,0
"870","19163","IA","Scott",364.734914001455,376.103955371574,1,1
"871","19165","IA","Shelby",20.461236667298,19.7943168090158,0,0
"872","19167","IA","Sioux",44.3170521994363,45.3257369411268,0,0
"873","19169","IA","Story",158.428056828029,169.202910456047,1,1
"874","19171","IA","Tama",24.4948931307212,23.766745296871,0,0
"875","19173","IA","Taylor",11.7616416026476,11.6582384235962,0,0
"876","19175","IA","Union",29.6169379179463,29.3950528327238,0,0
"877","19177","IA","Van Buren",15.5058027916654,14.8993499486762,0,0
"878","19179","IA","Wapello",82.1363047454063,81.7796837261841,0,0
"879","19181","IA","Warren",81.8340786790779,86.625033940468,0,0
"880","19183","IA","Washington",38.3839154817141,38.9271338514058,0,0
"881","19185","IA","Wayne",12.1461575033245,12.2051563880946,0,0
"882","19187","IA","Webster",52.5785778243578,51.3642370990782,0,0
"883","19189","IA","Winnebago",26.797395465678,26.3953845944542,0,0
"884","19191","IA","Winneshiek",30.4958560506371,29.5724859439608,0,0
"885","19193","IA","Woodbury",117.038949109174,117.317354127367,1,1
"886","19195","IA","Worth",18.8992734529191,18.7168287343177,0,0
"887","19197","IA","Wright",22.5561173854915,22.0599241524468,0,0
"888","20001","KS","Allen",26.62001098906,25.2448369719047,0,0
"889","20003","KS","Anderson",13.8378330136399,13.5462741332876,0,0
"890","20005","KS","Atchison",39.0542628303683,37.9502881817992,0,0
"891","20007","KS","Barber",4.31897016332536,4.17347606839913,0,0
"892","20009","KS","Barton",30.8266220895726,29.9208764727824,0,0
"893","20011","KS","Bourbon",23.6109740092476,23.1357331300958,0,0
"894","20013","KS","Brown",17.4628540933473,16.9285807962793,0,0
"895","20015","KS","Butler",46.008847463386,46.4858187638151,1,1
"896","20017","KS","Chase",3.57412696215182,3.42148599887498,0,0
"897","20019","KS","Chautauqua",5.65680050657449,5.27018464461436,0,0
"898","20021","KS","Cherokee",36.3551582440636,34.6021591807526,0,0
"899","20023","KS","Cheyenne",2.65521021010168,2.62481452453552,0,0
"900","20025","KS","Clark",2.244961648794,2.10644710464994,0,0
"901","20027","KS","Clay",13.1722198295754,12.6174369238121,0,0
"902","20029","KS","Cloud",13.167206951316,12.6653461066911,0,0
"903","20031","KS","Coffey",13.5833700454434,13.2324610024658,0,0
"904","20033","KS","Comanche",2.41661353359979,2.25804309176253,0,0
"905","20035","KS","Cowley",32.1849392227578,31.6155379740884,0,0
"906","20037","KS","Crawford",66.437982074351,66.3125058180726,0,0
"907","20039","KS","Decatur",3.28255114147015,3.22435384881538,0,0
"908","20041","KS","Dickinson",23.2968497666803,22.4350528512209,0,0
"909","20043","KS","Doniphan",20.0938974578281,19.6643125532901,0,0
"910","20045","KS","Douglas",246.145697747721,261.740116830588,1,1
"911","20047","KS","Edwards",4.82078711901746,4.70340304307074,0,0
"912","20049","KS","Elk",4.31812488657049,3.97664843975327,0,0
"913","20051","KS","Ellis",31.9432869897539,32.0899687500909,0,0
"914","20053","KS","Ellsworth",9.01594602247107,8.79103630607537,0,0
"915","20055","KS","Finney",28.3572476136212,28.3856663070584,0,0
"916","20057","KS","Ford",31.1555146978263,31.3986255031079,0,0
"917","20059","KS","Franklin",45.2468571031578,44.7099114081184,0,0
"918","20061","KS","Geary",92.5156310002795,90.7268342679019,0,0
"919","20063","KS","Gove",2.64543153975545,2.44387485101218,0,0
"920","20065","KS","Graham",2.89810939917381,2.83244563014491,0,0
"921","20067","KS","Grant",13.6900590779913,13.2499034105962,0,0
"922","20069","KS","Gray",6.91939155927609,6.94816481093642,0,0
"923","20071","KS","Greeley",1.54410222931128,1.54153300763189,0,0
"924","20073","KS","Greenwood",5.7570527160617,5.38444492860465,0,0
"925","20075","KS","Hamilton",2.65428456025552,2.62518276356463,0,0
"926","20077","KS","Harper",7.42701338423197,7.0800616583344,0,0
"927","20079","KS","Harvey",64.3296316448741,64.0202298683436,0,0
"928","20081","KS","Haskell",7.30540025282574,7.00757402777572,0,0
"929","20083","KS","Hodgeman",2.26282428281554,2.14189225536805,0,0
"930","20085","KS","Jackson",20.4659065878694,20.2952303750741,0,0
"931","20087","KS","Jefferson",35.6215535845502,35.4657057669593,0,0
"932","20089","KS","Jewell",3.36456475025747,3.20518484539392,0,0
"933","20091","KS","Johnson",1168.1027059475,1236.87527111581,1,1
"934","20093","KS","Kearny",4.54431338457646,4.51674424371958,0,0
"935","20095","KS","Kingman",9.10398837907521,8.65226376484629,0,0
"936","20097","KS","Kiowa",3.49692393559833,3.49554011132623,0,0
"937","20099","KS","Labette",33.1152911264161,31.5625033633636,0,0
"938","20101","KS","Lane",2.252418268671,2.28865767150853,0,0
"939","20103","KS","Leavenworth",166.372659968843,172.940968406355,1,1
"940","20105","KS","Lincoln",4.4468119103191,4.30502547241583,0,0
"941","20107","KS","Linn",16.1264427354842,16.2190266969092,0,0
"942","20109","KS","Logan",2.58623511459983,2.61885429622541,0,0
"943","20111","KS","Lyon",39.6757712273799,39.2922765316597,0,0
"944","20113","KS","McPherson",32.6149370596237,31.8723981300825,0,0
"945","20115","KS","Marion",13.2279957975821,12.7419138128659,0,0
"946","20117","KS","Marshall",11.1722341176811,10.8845132629054,0,0
"947","20119","KS","Meade",4.58652747055678,4.35648541062025,0,0
"948","20121","KS","Miami",56.7732986808435,57.5463271954073,0,0
"949","20123","KS","Mitchell",9.07396510561653,8.86592507649907,0,0
"950","20125","KS","Montgomery",54.1844776148827,51.2335377258506,0,0
"951","20127","KS","Morris",8.44126491249287,8.00546609353132,0,0
"952","20129","KS","Morton",4.3605384454715,3.8891288837989,0,0
"953","20131","KS","Nemaha",14.1464732479206,14.0837487138624,0,0
"954","20133","KS","Neosho",28.832704341183,28.2167480428219,0,0
"955","20135","KS","Ness",2.87975476647823,2.74949122292186,0,0
"956","20137","KS","Norton",6.42274470948989,6.24737189295417,0,0
"957","20139","KS","Osage",23.0470153462769,22.5112360227288,0,0
"958","20141","KS","Osborne",4.3092500927726,4.03698078113876,0,0
"959","20143","KS","Ottawa",8.43313042254532,8.18893316121463,0,0
"960","20145","KS","Pawnee",9.24218818297069,8.89482721554302,0,0
"961","20147","KS","Phillips",6.29097820154958,6.10472099658714,0,0
"962","20149","KS","Pottawatomie",26.169510732186,27.9958712430969,0,0
"963","20151","KS","Pratt",13.2373632091434,13.0360137995902,0,0
"964","20153","KS","Rawlins",2.37981593986634,2.34615253167962,0,0
"965","20155","KS","Reno",51.2363418070398,50.2660862943457,1,1
"966","20157","KS","Republic",6.85702292097116,6.53222390885766,0,0
"967","20159","KS","Rice",13.8454229962578,13.4419710879631,0,0
"968","20161","KS","Riley",120.116215056664,123.483070449143,1,1
"969","20163","KS","Rooks",5.82687942561535,5.74715145505866,0,0
"970","20165","KS","Rush",4.50429764573747,4.32178512127362,0,0
"971","20167","KS","Russell",7.83634534788881,7.87245233869262,0,0
"972","20169","KS","Saline",77.2443760772332,76.3335441841721,1,1
"973","20171","KS","Scott",6.87069767862732,6.89717704087761,0,0
"974","20173","KS","Sedgwick",502.019873884499,513.344112844255,1,1
"975","20175","KS","Seward",36.1942489451411,35.4843124973275,0,0
"976","20177","KS","Shawnee",327.892699017706,327.719909134942,1,1
"977","20179","KS","Sheridan",2.84948245607641,2.79702429883567,0,0
"978","20181","KS","Sherman",5.74114872470891,5.64929792043763,0,0
"979","20183","KS","Smith",4.23246193738265,4.09063537642023,0,0
"980","20185","KS","Stafford",5.54390085247778,5.32042773681197,0,0
"981","20187","KS","Stanton",3.24836874986269,3.03230078324287,0,0
"982","20189","KS","Stevens",7.85520463474102,7.81808043989803,0,0
"983","20191","KS","Sumner",20.2075559306572,19.6356120431541,0,0
"984","20193","KS","Thomas",7.35288289925772,7.28030318954598,0,0
"985","20195","KS","Trego",3.35142385834531,3.21313968035925,0,0
"986","20197","KS","Wabaunsee",8.87577055874178,8.67181668207282,0,0
"987","20199","KS","Wallace",1.71619893769984,1.72386054010029,0,0
"988","20201","KS","Washington",6.44090128799011,6.17490536459228,0,0
"989","20203","KS","Wichita",3.10480427839418,2.98233777167133,0,0
"990","20205","KS","Wilson",16.2495647534481,15.3922945879032,0,0
"991","20207","KS","Woodson",6.58474909257536,6.36780189855519,0,0
"992","20209","KS","Wyandotte",1044.51729923728,1084.07555222138,1,1
"993","21001","KY","Adair",46.1310204659974,47.4757683347377,0,0
"994","21003","KY","Allen",58.4400791054949,60.3887593758217,0,0
"995","21005","KY","Anderson",106.896443693077,110.062461191102,0,0
"996","21007","KY","Ballard",33.5769229329392,32.7985156396376,0,0
"997","21009","KY","Barren",87.1808921618364,89.5930117078161,0,0
"998","21011","KY","Bath",42.0817960903542,44.0043875244174,0,0
"999","21013","KY","Bell",79.1340566395663,75.7329273088292,0,0
"1000","21015","KY","Boone",492.024202248894,524.014258990884,1,1
"1001","21017","KY","Bourbon",69.0292668907895,69.5297541001081,0,0
"1002","21019","KY","Boyd",308.476168252669,300.825879211565,0,0
"1003","21021","KY","Boyle",159.301522791863,166.028586156336,0,0
"1004","21023","KY","Bracken",41.2040045915518,40.3966551153717,0,0
"1005","21025","KY","Breathitt",27.9766574752224,26.6363123871238,0,0
"1006","21027","KY","Breckinridge",35.3668820263346,35.403908025764,0,0
"1007","21029","KY","Bullitt",253.348088398723,267.542314853063,1,1
"1008","21031","KY","Butler",29.9141902214856,29.9118432741906,0,0
"1009","21033","KY","Caldwell",37.5475907708853,36.9124198780362,0,0
"1010","21035","KY","Calloway",97.0938494008696,100.711850423137,0,0
"1011","21037","KY","Campbell",598.820571825622,609.798221979059,1,1
"1012","21039","KY","Carlisle",26.732381134637,25.5551850459672,0,0
"1013","21041","KY","Carroll",84.7953256396174,83.3097351794113,0,0
"1014","21043","KY","Carter",67.1390193768216,66.6432851559838,0,0
"1015","21045","KY","Casey",36.0311007508476,35.5583698275889,0,0
"1016","21047","KY","Christian",103.371574608263,100.715124862367,1,1
"1017","21049","KY","Clark",141.042987287426,142.088689057924,0,0
"1018","21051","KY","Clay",46.101746643359,43.9450893326264,0,0
"1019","21053","KY","Clinton",51.7631235517033,51.7681933973009,0,0
"1020","21055","KY","Crittenden",25.7897074330082,25.2340743955632,0,0
"1021","21057","KY","Cumberland",22.4195581232126,21.9968567204218,0,0
"1022","21059","KY","Daviess",212.133403959417,218.039452756271,1,1
"1023","21061","KY","Edmonson",40.1080738856831,40.0222317782557,0,0
"1024","21063","KY","Elliott",33.2203864906077,32.0808896775305,0,0
"1025","21065","KY","Estill",57.6940318980695,56.5560357891288,0,0
"1026","21067","KY","Fayette",1060.62167364118,1123.69637494091,1,1
"1027","21069","KY","Fleming",41.4155932314931,41.5418340421745,0,0
"1028","21071","KY","Floyd",100.289170235337,93.8774564010861,0,0
"1029","21073","KY","Franklin",237.742865525279,242.103971744471,0,1
"1030","21075","KY","Fulton",32.3597063436612,30.2186129915994,0,0
"1031","21077","KY","Gallatin",84.2112677318068,85.9695792457378,0,0
"1032","21079","KY","Garrard",73.436602188839,75.3142425857127,0,0
"1033","21081","KY","Grant",95.6919862127398,96.5835866514244,0,0
"1034","21083","KY","Graves",67.6569191139368,67.5934833891923,0,0
"1035","21085","KY","Grayson",52.0097631458052,52.7043541064099,0,0
"1036","21087","KY","Green",39.3381668535398,38.537558942994,0,0
"1037","21089","KY","Greenup",106.917987513194,103.84883557138,0,0
"1038","21091","KY","Hancock",45.8723059180995,46.4638284502683,0,0
"1039","21093","KY","Hardin",170.408116023752,173.430862166701,1,1
"1040","21095","KY","Harlan",62.2809117389409,58.249354030209,0,0
"1041","21097","KY","Harrison",61.0159725074336,60.934369805209,0,0
"1042","21099","KY","Hart",44.5176697660685,45.2019969873294,0,0
"1043","21101","KY","Henderson",106.037379231197,105.657226650319,0,0
"1044","21103","KY","Henry",53.8819612895744,55.2407997298755,0,0
"1045","21105","KY","Hickman",19.9526955565393,18.8547607162332,0,0
"1046","21107","KY","Hopkins",86.3665841767705,84.2521619279651,0,0
"1047","21109","KY","Jackson",38.8703802431972,38.7400204942821,0,0
"1048","21111","KY","Jefferson",1962.54459677699,2016.62773928561,1,1
"1049","21113","KY","Jessamine",285.344837306234,304.576214800199,0,1
"1050","21115","KY","Johnson",89.2416212581886,87.2030779997776,0,0
"1051","21117","KY","Kenton",1003.61396141916,1027.70149525082,1,1
"1052","21119","KY","Knott",46.1344540809986,44.1317004475878,0,0
"1053","21121","KY","Knox",82.4887628369529,81.4584622686457,0,0
"1054","21123","KY","Larue",54.1034138077632,54.130180639105,0,0
"1055","21125","KY","Laurel",136.370401688825,138.679420961058,1,1
"1056","21127","KY","Lawrence",38.2032530595861,37.9770701668733,0,0
"1057","21129","KY","Lee",36.168450666305,32.3236974382082,0,0
"1058","21131","KY","Leslie",27.9910867377564,26.1250142885727,0,0
"1059","21133","KY","Letcher",71.6222178063039,67.1062478710746,0,0
"1060","21135","KY","Lewis",28.7034701116579,27.9392316766191,0,0
"1061","21137","KY","Lincoln",73.6382318900318,73.2072138674254,0,0
"1062","21139","KY","Livingston",30.2338828513566,29.5823869073747,0,0
"1063","21141","KY","Logan",48.5792885122915,48.6281901896396,0,0
"1064","21143","KY","Lyon",39.253843332813,38.28114862073,0,0
"1065","21145","KY","McCracken",263.767038753184,262.456445023059,1,1
"1066","21147","KY","McCreary",42.5561723864203,41.319060729754,0,0
"1067","21149","KY","McLean",37.7228685081268,36.9584298665825,0,0
"1068","21151","KY","Madison",192.037189802312,205.126892508185,1,1
"1069","21153","KY","Magoffin",42.7276364930473,41.0644391699626,0,0
"1070","21155","KY","Marion",58.1417856582293,56.0689375610022,0,0
"1071","21157","KY","Marshall",103.8868132795,103.455279354195,0,0
"1072","21159","KY","Martin",55.9007153925068,51.9112291985422,0,0
"1073","21161","KY","Mason",72.6784558664725,71.4332771875775,0,0
"1074","21163","KY","Meade",95.042377403023,92.7439156096882,0,0
"1075","21165","KY","Menifee",31.1125068982752,31.461257764991,0,0
"1076","21167","KY","Mercer",85.6646185364384,86.4805486055463,0,0
"1077","21169","KY","Metcalfe",34.6736217864357,34.5389736484618,0,0
"1078","21171","KY","Monroe",33.0143838967117,32.285723593676,0,0
"1079","21173","KY","Montgomery",135.596748452886,140.648312544042,0,0
"1080","21175","KY","Morgan",35.8334311623341,34.8573722626937,0,0
"1081","21177","KY","Muhlenberg",67.2845181522247,66.5437397361917,0,0
"1082","21179","KY","Nelson",105.159179293244,108.711190747335,0,0
"1083","21181","KY","Nicholas",36.3017728566177,36.378629115312,0,0
"1084","21183","KY","Ohio",40.7903943072319,40.9879182370854,0,0
"1085","21185","KY","Oldham",325.503971724277,349.187670618688,1,1
"1086","21187","KY","Owen",30.7803420041108,30.5923617531372,0,0
"1087","21189","KY","Owsley",24.0012744410313,22.6082076467545,0,0
"1088","21191","KY","Pendleton",53.0893341084149,52.3893659952551,0,0
"1089","21193","KY","Perry",83.8701763173772,79.2450693602514,0,0
"1090","21195","KY","Pike",81.9403572044802,76.8693658554523,1,1
"1091","21197","KY","Powell",70.2989664720427,68.8406903435096,0,0
"1092","21199","KY","Pulaski",96.2463707333996,97.4249783126436,1,1
"1093","21201","KY","Robertson",22.5602315424916,21.4492352242943,0,0
"1094","21203","KY","Rockcastle",53.6957165701941,53.1586646306205,0,0
"1095","21205","KY","Rowan",83.7223917435478,87.5609338452584,0,0
"1096","21207","KY","Russell",69.5272809309696,70.0161323051724,0,0
"1097","21209","KY","Scott",170.883918625895,189.935298201459,0,1
"1098","21211","KY","Shelby",113.032489782891,123.239683693746,0,0
"1099","21213","KY","Simpson",74.4782370793438,77.1255171910903,0,0
"1100","21215","KY","Spencer",92.6898518243023,97.7413764310362,0,0
"1101","21217","KY","Taylor",92.3117862722202,95.7474293244505,0,0
"1102","21219","KY","Todd",33.3917188232296,32.9778270665242,0,0
"1103","21221","KY","Trigg",32.36972794982,32.4943227456238,0,0
"1104","21223","KY","Trimble",58.1481841532954,56.9546231041066,0,0
"1105","21225","KY","Union",44.1538225250409,43.1737931705414,0,0
"1106","21227","KY","Warren",213.143668336103,233.433657519435,1,1
"1107","21229","KY","Washington",39.6078076449561,40.4319891357845,0,0
"1108","21231","KY","Wayne",45.3916734952771,44.981343418001,0,0
"1109","21233","KY","Webster",40.8626684438813,39.6305222190547,0,0
"1110","21235","KY","Whitley",81.5801090184307,82.4274750648453,0,0
"1111","21237","KY","Wolfe",32.853301719066,32.5112204845614,0,0
"1112","21239","KY","Woodford",132.363651405351,138.238122727927,0,0
"1113","22001","LA","Acadia",94.4062688963854,95.5068383641736,1,1
"1114","22003","LA","Allen",33.69986752325,33.6828036345765,0,0
"1115","22005","LA","Ascension",379.061683776318,417.878262311491,1,1
"1116","22007","LA","Assumption",68.7068145479749,67.0709380111184,0,0
"1117","22009","LA","Avoyelles",50.1724187021475,49.1116681762527,0,0
"1118","22011","LA","Beauregard",31.0117503825186,31.7703895075319,0,0
"1119","22013","LA","Bienville",17.5393048509367,16.8477910396094,0,0
"1120","22015","LA","Bossier",142.785136000594,150.146581314172,1,1
"1121","22017","LA","Caddo",290.883488188754,282.699398593811,1,1
"1122","22019","LA","Calcasieu",181.946539490376,188.20233851568,1,1
"1123","22021","LA","Caldwell",19.0453060162749,18.8809757947718,0,0
"1124","22023","LA","Cameron",5.28376251558278,5.3452468636062,0,0
"1125","22025","LA","Catahoula",14.5926837395311,13.9726500421197,0,0
"1126","22027","LA","Claiborne",22.4726212730642,21.3982699495287,0,0
"1127","22029","LA","Concordia",29.6334165827128,28.7279989057957,0,0
"1128","22031","LA","De Soto",30.623336551187,31.0836059962371,0,0
"1129","22033","LA","East Baton Rouge",970.419709226479,975.235562601632,1,1
"1130","22035","LA","East Carroll",18.2409438864378,17.173679903507,0,0
"1131","22037","LA","East Feliciana",44.3552830234319,43.0055026440207,0,0
"1132","22039","LA","Evangeline",51.0180059612471,50.7809797446959,0,0
"1133","22041","LA","Franklin",33.1405905026659,32.5369863372712,0,0
"1134","22043","LA","Grant",34.3891759322017,34.7546377123341,0,0
"1135","22045","LA","Iberia",128.113591326303,126.615614568126,1,1
"1136","22047","LA","Iberville",53.9261770697694,53.2731142539365,0,0
"1137","22049","LA","Jackson",28.4918567582056,27.9805950996598,0,0
"1138","22051","LA","Jefferson",1466.28182599258,1472.44831641487,1,1
"1139","22053","LA","Jefferson Davis",48.3599292220233,48.3123338887995,0,0
"1140","22055","LA","Lafayette",836.263185240489,893.468128674363,1,1
"1141","22057","LA","Lafourche",90.5769050257107,91.9427435294833,1,1
"1142","22059","LA","La Salle",23.7609606787347,23.9306475231695,0,0
"1143","22061","LA","Lincoln",99.474429308132,100.385949672163,0,0
"1144","22063","LA","Livingston",200.862429424923,213.07999716039,1,1
"1145","22065","LA","Madison",19.2959008579861,18.3718627805475,0,0
"1146","22067","LA","Morehouse",34.7238201516136,32.6972261486339,0,0
"1147","22069","LA","Natchitoches",31.4659440540499,31.1145744785409,0,0
"1148","22071","LA","Orleans",2107.2412718365,2299.86680341765,1,1
"1149","22073","LA","Ouachita",253.34258168636,255.691850393483,1,1
"1150","22075","LA","Plaquemines",29.984345830405,29.9689593796902,0,0
"1151","22077","LA","Pointe Coupee",40.7935486117284,39.7564853157406,0,0
